Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
2951,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.304,No,107.60981,-6.91474,4029.3
4360,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,24.971,No,106.81667,-6.2,7553.1
2644,64,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,114.961,No,107.60981,-6.91474,7470.0
5781,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.941,No,106.81667,-6.2,7778.6
4882,69,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,65.99,No,106.81667,-6.2,5685.1
205,10,Jakarta,High End,No,No,No,No,No,No,Pulsa,105.478,Yes,106.81667,-6.2,3393.0
2430,69,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,135.549,No,106.81667,-6.2,7950.0
3094,3,Jakarta,Mid End,No,No,No,No,No,No,Debit,65.357,No,106.81667,-6.2,7689.8
250,24,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,139.739,Yes,107.60981,-6.91474,3038.0
1942,2,Jakarta,High End,No,No,No,No,No,No,Debit,88.073,No,106.81667,-6.2,7172.1
5159,27,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Pulsa,79.812,No,106.81667,-6.2,6535.0
856,26,Jakarta,High End,No,No,No,No,No,No,Pulsa,102.634,Yes,106.81667,-6.2,6663.5
6920,2,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.797,No,107.60981,-6.91474,5620.6
3772,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.24,No,107.60981,-6.91474,5404.9
587,38,Jakarta,High End,No,No,Yes,No,No,No,Credit,110.128,Yes,106.81667,-6.2,5695.1
6055,56,Jakarta,High End,No,Yes,No,No,No,No,Credit,102.047,No,106.81667,-6.2,7060.5
2340,15,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,116.526,No,106.81667,-6.2,7361.1
3290,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.794,No,107.60981,-6.91474,5166.2
3065,33,Bandung,Mid End,No,No,No,Yes,No,No,Digital Wallet,39.162,No,107.60981,-6.91474,2796.3
2545,5,Bandung,High End,No,Yes,No,No,Yes,No,Pulsa,122.459,No,107.60981,-6.91474,6496.8
3161,67,Jakarta,High End,No,No,No,No,No,No,Credit,104.547,No,106.81667,-6.2,5745.5
433,2,Bandung,High End,No,No,No,No,No,No,Pulsa,91.188,Yes,107.60981,-6.91474,7073.3
1643,3,Jakarta,High End,Yes,No,Yes,No,Yes,No,Pulsa,111.127,Yes,106.81667,-6.2,4017.8
2003,60,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.507,No,107.60981,-6.91474,8251.0
4910,66,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Digital Wallet,84.087,No,106.81667,-6.2,6014.6
2548,47,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.799,No,107.60981,-6.91474,3878.2
120,1,Jakarta,Mid End,No,No,No,No,No,Yes,Debit,44.912,Yes,106.81667,-6.2,3348.2
6035,24,Jakarta,Mid End,No,Yes,No,No,No,No,Credit,77.826,No,106.81667,-6.2,5390.2
5997,26,Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Credit,98.089,No,106.81667,-6.2,2694.7
5187,50,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,28.771,No,106.81667,-6.2,6538.4
5589,58,Jakarta,High End,Yes,Yes,No,Yes,Yes,No,Debit,138.648,No,106.81667,-6.2,5614.0
1068,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.682,Yes,106.81667,-6.2,6210.0
3258,57,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.174,No,107.60981,-6.91474,7458.6
118,59,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136.865,Yes,106.81667,-6.2,5873.0
3113,18,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,64.59,No,106.81667,-6.2,6606.8
1970,15,Bandung,High End,No,No,Yes,No,No,No,Pulsa,105.404,No,107.60981,-6.91474,3041.6
4355,65,Jakarta,High End,Yes,Yes,Yes,No,No,No,Debit,126.427,No,106.81667,-6.2,6720.7
2597,59,Bandung,Mid End,No,Yes,No,No,No,Yes,Digital Wallet,89.382,No,107.60981,-6.91474,7069.0
4586,40,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.447,No,106.81667,-6.2,6793.2
5719,22,Bandung,Mid End,No,No,Yes,No,No,No,Debit,70.842,No,107.60981,-6.91474,2978.7
5302,30,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,101.447,No,106.81667,-6.2,3623.8
6882,26,Bandung,Mid End,Yes,No,No,No,No,No,Credit,65.638,No,107.60981,-6.91474,2796.6
1267,21,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,109.081,Yes,106.81667,-6.2,3550.8
596,1,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,118.177,Yes,106.81667,-6.2,4456.3
5059,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,136.822,No,107.60981,-6.91474,5216.5
5399,16,Jakarta,Mid End,No,No,Yes,No,No,No,Debit,69.532,No,106.81667,-6.2,5008.9
5957,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.551,No,106.81667,-6.2,8427.2
428,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.15,Yes,106.81667,-6.2,6332.5
4563,3,Jakarta,Mid End,Yes,Yes,No,No,Yes,No,Pulsa,99.836,No,106.81667,-6.2,5961.0
1324,4,Jakarta,High End,Yes,No,No,No,Yes,No,Pulsa,103.401,Yes,106.81667,-6.2,4577.8
1789,2,Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,90.524,Yes,106.81667,-6.2,6028.7
1681,33,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,131.554,Yes,106.81667,-6.2,4935.2
4295,69,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.503,No,106.81667,-6.2,8260.6
3264,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.718,No,107.60981,-6.91474,7258.5
2405,62,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,128.757,No,106.81667,-6.2,5832.8
567,1,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,120.482,Yes,106.81667,-6.2,3256.4
5073,25,Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,89.82,No,107.60981,-6.91474,7556.2
2174,72,Jakarta,High End,No,No,No,Yes,No,No,Debit,111.0,No,106.81667,-6.2,5996.1
5247,25,Jakarta,Mid End,No,No,Yes,Yes,No,No,Debit,64.573,No,106.81667,-6.2,7554.9
4653,13,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.714,No,106.81667,-6.2,7041.6
3720,61,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Credit,98.132,No,106.81667,-6.2,8412.5
2402,24,Jakarta,Mid End,No,No,No,Yes,Yes,No,Pulsa,66.72,No,106.81667,-6.2,5967.3
2562,33,Bandung,High End,No,No,No,No,No,No,Pulsa,97.907,No,107.60981,-6.91474,5753.8
1732,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91.172,Yes,106.81667,-6.2,7669.8
5512,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.165,No,106.81667,-6.2,4359.9
1381,16,Jakarta,High End,No,No,No,No,No,No,Credit,97.509,Yes,106.81667,-6.2,5568.2
2292,10,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,95.015,No,106.81667,-6.2,6257.1
3446,54,Jakarta,High End,No,Yes,Yes,Yes,Yes,No,Credit,123.926,No,106.81667,-6.2,7200.3
5171,51,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.557,No,106.81667,-6.2,6483.8
6348,67,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,85.193,No,106.81667,-6.2,7120.8
6507,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.719,No,106.81667,-6.2,6739.4
62,39,Jakarta,High End,No,No,Yes,Yes,Yes,No,Credit,116.41,Yes,106.81667,-6.2,6366.6
5816,66,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,62.902,No,106.81667,-6.2,6054.7
2515,2,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,103.528,No,106.81667,-6.2,7104.2
4550,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,30.202,No,107.60981,-6.91474,6633.9
4715,68,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,116.859,No,106.81667,-6.2,7666.3
194,4,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,139.177,Yes,106.81667,-6.2,4314.2
314,17,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.808,Yes,106.81667,-6.2,2682.7
1935,6,Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,39.075,No,106.81667,-6.2,7464.8
5954,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,No,Credit,145.311,No,106.81667,-6.2,6202.4
2415,52,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,135.474,No,106.81667,-6.2,6942.9
2879,46,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Debit,89.133,No,106.81667,-6.2,5827.6
3090,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,152.259,No,107.60981,-6.91474,7199.7
99,25,Bandung,High End,No,No,No,No,Yes,No,Pulsa,102.365,Yes,107.60981,-6.91474,7229.6
5055,58,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,140.137,No,107.60981,-6.91474,5531.8
5977,11,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,116.89,No,106.81667,-6.2,7782.7
5211,65,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.687,No,106.81667,-6.2,5759.4
4481,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.97,No,107.60981,-6.91474,3415.6
2589,45,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,147.967,No,107.60981,-6.91474,3009.0
431,64,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135.019,Yes,106.81667,-6.2,5258.8
5378,51,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.049,No,106.81667,-6.2,8215.3
4999,65,Bandung,High End,No,Yes,No,Yes,No,Yes,Credit,123.663,No,107.60981,-6.91474,7876.4
279,16,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,128.857,Yes,107.60981,-6.91474,3822.4
3036,25,Bandung,Mid End,Yes,No,Yes,Yes,No,No,Pulsa,86.379,No,107.60981,-6.91474,3775.7
6842,35,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.237,No,107.60981,-6.91474,6912.6
5899,43,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.611,No,106.81667,-6.2,3419.4
6721,29,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.44,No,106.81667,-6.2,7099.4
2953,60,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.221,No,106.81667,-6.2,7793.6
3982,64,Jakarta,Mid End,No,Yes,No,No,No,No,Debit,58.135,No,106.81667,-6.2,7294.0
5252,11,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,85.429,No,106.81667,-6.2,5883.5
5424,62,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.827,No,107.60981,-6.91474,6710.6
4403,70,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,107.099,No,106.81667,-6.2,6916.1
91,15,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,109.858,Yes,106.81667,-6.2,7611.6
383,10,Jakarta,High End,No,No,No,No,No,Yes,Debit,108.226,Yes,106.81667,-6.2,5223.4
6449,37,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,31.906,No,106.81667,-6.2,3388.1
2470,28,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.653,No,106.81667,-6.2,4007.5
3747,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.733,No,107.60981,-6.91474,7033.0
557,25,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,111.842,Yes,106.81667,-6.2,2752.8
4886,41,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,108.936,No,106.81667,-6.2,5676.3
2027,54,Bandung,High End,No,Yes,Yes,Yes,No,Yes,Pulsa,136.407,No,107.60981,-6.91474,7627.1
1972,51,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.767,No,107.60981,-6.91474,5833.9
1888,1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.965,Yes,106.81667,-6.2,6003.8
5903,23,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,27.267,No,106.81667,-6.2,5442.4
3520,3,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,64.57,No,106.81667,-6.2,6344.3
4135,13,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.177,No,106.81667,-6.2,4922.8
6966,12,Bandung,Mid End,Yes,Yes,No,No,No,Yes,Digital Wallet,76.986,No,107.60981,-6.91474,4201.4
5709,61,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Debit,112.77,No,107.60981,-6.91474,5572.8
5730,28,Bandung,High End,No,No,No,No,No,No,Pulsa,96.256,No,107.60981,-6.91474,7220.0
3955,12,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,109.967,No,106.81667,-6.2,3296.7
6601,54,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.314,No,106.81667,-6.2,7779.5
6762,71,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,136.45,No,106.81667,-6.2,5659.1
2787,71,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,105.699,No,106.81667,-6.2,8109.1
4434,25,Jakarta,High End,No,No,No,No,No,No,Credit,95.869,No,106.81667,-6.2,6706.7
4998,7,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Digital Wallet,85.454,No,107.60981,-6.91474,7327.4
6557,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.141,No,106.81667,-6.2,7225.0
4493,17,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,99.597,No,107.60981,-6.91474,3571.3
4047,72,Jakarta,High End,Yes,No,No,No,No,Yes,Debit,101.363,No,106.81667,-6.2,5974.5
1914,12,Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,122.11,No,106.81667,-6.2,4961.7
2377,3,Jakarta,Mid End,No,No,No,No,Yes,No,Debit,63.775,No,106.81667,-6.2,6406.0
3674,19,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,45.414,No,106.81667,-6.2,5717.4
5420,44,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,91.315,No,106.81667,-6.2,7042.7
4636,53,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,108.485,No,106.81667,-6.2,7994.9
3213,30,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,139.94,No,106.81667,-6.2,3477.7
5923,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.621,No,106.81667,-6.2,7682.1
4305,15,Bandung,High End,No,No,No,No,No,No,Credit,91.136,No,107.60981,-6.91474,6699.2
434,22,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,127.513,Yes,106.81667,-6.2,6267.9
1122,2,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.004,Yes,106.81667,-6.2,2667.7
3272,72,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,102.307,No,107.60981,-6.91474,6770.9
3057,66,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.11,No,107.60981,-6.91474,5354.4
2695,9,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121.677,No,106.81667,-6.2,3913.9
4773,26,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Debit,105.08,No,106.81667,-6.2,6876.8
5453,10,Bandung,Mid End,No,No,No,No,No,No,Debit,60.084,No,107.60981,-6.91474,6725.0
5125,72,Jakarta,High End,Yes,Yes,Yes,No,No,No,Debit,125.939,No,106.81667,-6.2,7486.4
3422,3,Jakarta,High End,Yes,No,Yes,No,Yes,No,Digital Wallet,105.511,No,106.81667,-6.2,3035.2
5255,46,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Credit,101.567,No,106.81667,-6.2,3801.5
6601,3,Jakarta,Mid End,No,No,No,No,Yes,No,Pulsa,65.658,No,106.81667,-6.2,7504.0
3797,1,Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,39.341,No,107.60981,-6.91474,7309.5
3872,8,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.038,No,107.60981,-6.91474,7434.9
6442,20,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,74.611,No,106.81667,-6.2,5021.0
3518,21,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.546,No,106.81667,-6.2,4838.7
4968,1,Bandung,Mid End,No,No,No,No,No,No,Pulsa,57.988,No,107.60981,-6.91474,5500.5
200,18,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,88.765,Yes,106.81667,-6.2,7303.0
467,11,Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,119.38,Yes,107.60981,-6.91474,3797.6
1936,32,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.033,No,106.81667,-6.2,7433.3
816,2,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,91.438,Yes,106.81667,-6.2,7276.1
6649,60,Jakarta,High End,Yes,Yes,No,No,No,No,Pulsa,119.1,No,106.81667,-6.2,7587.4
6984,55,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Debit,109.23,No,106.81667,-6.2,7418.6
676,34,Bandung,High End,No,No,Yes,No,Yes,Yes,Credit,123.525,Yes,107.60981,-6.91474,2937.7
4467,43,Bandung,High End,Yes,Yes,No,No,No,No,Credit,102.312,No,107.60981,-6.91474,3857.8
5891,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.173,No,106.81667,-6.2,7468.1
2239,43,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.33,No,106.81667,-6.2,6620.6
2462,25,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.189,No,106.81667,-6.2,5414.8
4084,62,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,98.956,No,106.81667,-6.2,6594.4
3254,46,Bandung,High End,Yes,No,No,Yes,Yes,No,Credit,123.158,No,107.60981,-6.91474,5977.0
3892,27,Jakarta,Mid End,No,Yes,Yes,No,No,No,Debit,64.794,No,106.81667,-6.2,7081.1
6377,2,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,107.585,No,106.81667,-6.2,7330.2
2375,50,Jakarta,Mid End,No,No,No,No,Yes,Yes,Debit,79.572,No,106.81667,-6.2,6049.2
2786,60,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,78.933,No,106.81667,-6.2,7704.9
4791,22,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,98.918,No,106.81667,-6.2,4351.8
4227,1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58.329,No,107.60981,-6.91474,4043.7
5905,35,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,64.119,No,106.81667,-6.2,4695.4
6111,58,Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,71.706,No,106.81667,-6.2,6072.2
5854,51,Jakarta,High End,Yes,Yes,No,Yes,No,No,Debit,112.751,No,106.81667,-6.2,6811.1
421,35,Jakarta,Mid End,No,Yes,No,Yes,Yes,No,Credit,86.301,Yes,106.81667,-6.2,6720.4
3394,69,Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,134.142,No,106.81667,-6.2,7373.2
514,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.458,Yes,106.81667,-6.2,4673.6
134,31,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,124.898,Yes,106.81667,-6.2,3212.8
4710,15,Jakarta,High End,Yes,No,No,No,Yes,No,Debit,130.937,No,106.81667,-6.2,7327.7
125,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,99.185,Yes,106.81667,-6.2,7535.8
4433,27,Jakarta,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,124.45,No,106.81667,-6.2,5414.9
5746,3,Bandung,High End,No,No,No,No,Yes,No,Pulsa,101.985,No,107.60981,-6.91474,6580.6
3696,53,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,96.271,No,106.81667,-6.2,6721.0
292,9,Jakarta,High End,No,No,Yes,No,No,Yes,Pulsa,118.092,Yes,106.81667,-6.2,2652.6
2807,26,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.687,No,106.81667,-6.2,6748.4
416,24,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,114.554,Yes,106.81667,-6.2,3485.6
2744,17,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.746,No,106.81667,-6.2,3918.5
5643,26,Bandung,High End,Yes,No,Yes,Yes,No,Yes,Pulsa,118.674,No,107.60981,-6.91474,3611.4
6370,7,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.876,No,106.81667,-6.2,3246.5
3801,15,Bandung,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,92.949,No,107.60981,-6.91474,7718.1
6603,50,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,116.901,No,106.81667,-6.2,7904.8
4798,62,Jakarta,High End,Yes,Yes,No,Yes,Yes,No,Debit,130.482,No,106.81667,-6.2,5774.0
6897,10,Bandung,High End,No,No,No,No,No,No,Credit,91.768,No,107.60981,-6.91474,6838.4
1544,1,Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,63.363,Yes,107.60981,-6.91474,4168.2
1965,54,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.841,No,106.81667,-6.2,7927.4
5378,71,Jakarta,Mid End,No,Yes,No,Yes,Yes,Yes,Credit,98.699,No,106.81667,-6.2,8281.9
5582,53,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,131.983,No,106.81667,-6.2,7971.0
2511,54,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,86.465,No,106.81667,-6.2,6637.9
3805,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.584,No,107.60981,-6.91474,5682.0
4838,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.765,No,106.81667,-6.2,2700.1
3363,29,Bandung,High End,Yes,Yes,No,No,No,No,Credit,102.597,No,107.60981,-6.91474,5168.8
3722,1,Jakarta,High End,No,No,No,No,No,Yes,Digital Wallet,91.241,No,106.81667,-6.2,3537.3
3724,57,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.31,No,106.81667,-6.2,5353.0
4533,53,Jakarta,Mid End,Yes,No,Yes,No,No,No,Credit,85.218,No,106.81667,-6.2,7789.1
5435,45,Bandung,High End,No,Yes,Yes,No,No,Yes,Credit,124.126,No,107.60981,-6.91474,8262.1
4055,62,Jakarta,Mid End,Yes,No,Yes,No,No,Yes,Debit,82.935,No,106.81667,-6.2,7326.2
4720,61,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Debit,87.59,No,106.81667,-6.2,7499.9
5849,72,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144.481,No,106.81667,-6.2,7972.8
3211,28,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,72.043,No,106.81667,-6.2,5345.9
6923,11,Bandung,Mid End,No,No,No,No,Yes,No,Credit,43.527,No,107.60981,-6.91474,5230.3
3093,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.134,No,106.81667,-6.2,3169.9
4222,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.076,No,106.81667,-6.2,5329.7
4613,46,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.115,No,106.81667,-6.2,5930.9
5075,21,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32.899,No,107.60981,-6.91474,6388.1
3407,40,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Credit,130.742,No,106.81667,-6.2,7605.5
4434,29,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Digital Wallet,69.394,No,106.81667,-6.2,5928.2
6388,35,Jakarta,High End,No,No,No,No,Yes,No,Credit,111.448,No,106.81667,-6.2,2656.6
3563,19,Jakarta,Mid End,Yes,No,No,Yes,No,No,Pulsa,66.913,No,106.81667,-6.2,4260.0
1413,1,Jakarta,Mid End,No,Yes,No,Yes,No,No,Pulsa,64.67,Yes,106.81667,-6.2,6413.0
99,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.039,Yes,106.81667,-6.2,5172.4
595,30,Jakarta,High End,Yes,No,Yes,No,Yes,No,Digital Wallet,123.994,Yes,106.81667,-6.2,3213.2
6027,15,Jakarta,High End,No,Yes,No,No,No,No,Debit,104.812,No,106.81667,-6.2,5324.9
6486,65,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.465,No,106.81667,-6.2,7182.7
305,9,Bandung,High End,No,Yes,No,Yes,No,No,Debit,94.077,Yes,107.60981,-6.91474,4372.2
6360,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.616,No,106.81667,-6.2,3026.0
1063,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.932,Yes,106.81667,-6.2,6035.9
5566,72,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,110.233,No,106.81667,-6.2,7191.2
4624,48,Jakarta,Mid End,No,No,Yes,No,No,No,Credit,41.431,No,106.81667,-6.2,6798.6
